,Date of Sale,Product,Product Category,Quantity,Total Price,Total Profit,Payment Type,Customer Age Category,Customer Location,Customer ID,Customer Gender
1122,17 Aug 2024,Blue Stripe Snuggle Fit Pyjamas,Children → Boys Wear,2,€37.00,€18.87,Voucher,65+,Dublin,12103,Female
1123,2024-08-17,Dark Blue Belted Jeans,Men → Jeans,1,€29.00,€11.60,Credit Card,25-34,Dublin,5644,Female
1124,2024-08-17,1000 Thread Count Cotton Sateen Collection,Homeware → Bed Bath,3,€240.30,€66.75,Credit Card,25-34,Monaghan,7071,Female
1125,2024-08-17,Blue Floral Embroidered Mac,Children → Girls Wear,1,€35.00,€17.85,Credit Card,25-34,Galway,14694,Female
1126,2024-08-17,Cobalt Corbed Sandals,Children → Boys Wear,1,€16.65,€7.58,CC,35-44,Carlow,12991,Male
1127,2024-08-18,Black Skinny Fit Jeans with Stretch,Men → Jeans,1,€46.00,€18.40,PayPal,25-34,Galway,14428,Male
1128,2024-08-18,Dark Wash Straight Fit Jeans,Men → Jeans,1,€33.00,€13.20,Credit Card,45-54,Galway,16462,Male
1129,2024-08-18,Light Grey Straight Fit Jeans,Men → Jeans,2,€58.00,€23.20,CC,25-34,Dublin,2028,Male
1130,2024-08-18,Black Skinny Fit Ultra Flex Jeans,Men → Jeans,1,€33.00,€13.20,Debit Card,55-64,Tipperary,5981,Male
1131,18 Aug 2024,Rose Print Prom Dress,Children → Girls Wear,1,€37.00,€18.87,Voucher,25-34,Dublin,6784,Male
1132,2024-08-18,Fluro Shorts Two Pack,Children → Boys Wear,4,€70.00,€35.70,Debit Card,35-44,Dublin,5588,Male
1133,18 Aug 2024,White Polo Two Pack,Children → Girls Wear,1,€7.50,€3.83,Debit Card,18-24,Leitrim,18412,Female
1134,2024-08-18,Navy Colourblock Crew and Jogger Set,Children → Boys Wear,1,€17.50,€8.93,Credit Card,25-34,Laois,13522,Male
1135,2024-08-19,Lunar Cirque Blouse,Women → Tops,1,€24.00,€14.40,Voucher,35-44,Dublin,18197,Prefer not to say
1136,19 Aug 2024,White Short Sleeve Oxford Shirt,Men → Shirts,1,€53.00,€20.14,Voucher,25-34,Limerick,7591,Female
1137,2024-08-19,Ultimate Feels Like Down Duvet,Homeware → Bed Bath,2,€122.40,€34.00,Debit Card,25-34,Monaghan,7071,Female
1138,2024-08-19,Dark Wash Straight Fit Jeans,Men → Jeans,1,€ 33.00,€13.20,Debit Card,25-34,Kildare,10644,Male
1139,2024-08-19,Light Grey Straight Fit Jeans,Men → Jeans,1,€26.10,€8.70,Credit Card,35-44,Dublin,14469,Male
1140,2024-08-19,Gertrude Cardigan,Women → Tops,1,€21.60,€12.00,Credit Card,45-54,Clare,11872,Male
1141,2024-08-19,Metallic Cross Strap Block Heels,Women → Shoes,1,€58.50,€22.75,Credit Card,35-44,Dublin,15594,Male
1142,2024-08-20,White Short Sleeve Bird Print Shirt,Men → Shirts,1,€29.00,€11.02,Debit Card,35-44,Dublin,9397,Male
1143,2024-08-20,Red Wing Iron Ranger Boot,Men → Shoes,1,€ 87.00,€39.15,Credit Card,35-44,Meath,11956,Male
1144,2024-08-20,Grey Marl Panda Face Crew,Children → Boys Wear,3,€34.50,€17.59,Credit Card,25-34,Longford,1637,Female
1145,20 Aug 2024,White Colour Block T-Shirt,Children → Boys Wear,2,€45.00,€22.95,Credit Card,45-54,Cavan,15222,Male
1146,2024-08-20,Rose Print Prom Dress,Children → Girls Wear,1,€37.00,€18.87,Debit Card,18-24,Dublin,6458,Female
1147,2024-08-20,Dark Wash Straight Fit Jeans,Men → Jeans,1,€33.00,€13.20,Credit Card,35-44,Dublin,9987,Male
1148,2024-08-21,Fancy Ballerina Shoes,Men → Shoes,2,€86.00,€38.70,Credit Card,25-34,Dublin,12281,Prefer not to say
1149,21 Aug 2024,White Short Sleeve Bird Print Shirt,Men → Shirts,1,€29.00,€11.02,Debit Card,55-64,Tipperary,5981,Male
1150,2024-08-21,Lilac/Mint Long Sleeve Shirts,Children → Girls Wear,1,€26.00,€13.26,Credit Card,45-54,Dublin,15259,Male
1151,2024-08-21,Floral Embroidered Kaftan,Children → Girls Wear,2,€64.00,€32.64,Credit Card,35-44,Mayo,18769,Female
1152,2024-08-21,Multi Llama Vests Three Pack,Children → Girls Wear,1,€ 17.50,€8.93,Debit Card,35-44,Kildare,8322,Female
1153,2024-08-22,Blue Stripe Snuggle Fit Pyjamas,Children → Boys Wear,2,€37.00,€18.87,Credit Card,25-34,Dublin,8878,Prefer not to say
1154,2024-08-22,White Tie and Shirt Set,Men → Shirts,4,€140.00,€53.20,CC,45-54,Clare,8059,Female
1155,2024-08-23,Blue Stripe Snuggle Fit Pyjamas,Children → Boys Wear,3,€55.50,€28.30,Credit Card,35-44,Meath,17291,Female
1156,2024-08-23,Grey Marl Panda Face Crew,Children → Boys Wear,1,€ 11.50,€5.87,Debit Card,35-44,Dublin,2253,Male
1157,2024-08-23,Rose Print Prom Dress,Children → Girls Wear,1,€33.30,€15.17,Credit Card,25-34,Dublin,14787,Male
1158,2024-08-23,Soft Velour Eyelet Lined Curtains,Homeware → Design,3,€318.00,€127.20,Credit Card,18-24,Wicklow,16687,Male
1159,2024-08-24,Orange/Navy Shorts Three Pack,Children → Girls Wear,1,€ 16.50,€8.41,Credit Card,25-34,Tipperary,14687,Female
1160,2024-08-24,Rose Print Prom Dress,Children → Girls Wear,1,€37.00,€18.87,Credit Card,25-34,Leitrim,6466,Male
1161,2024-08-24,Black Slim Fit Jeans with Stretch,Men → Jeans,1,€46.00,€18.40,Credit Card,55-64,Limerick,12478,Male
1162,2024-08-24,Floral Embroidered Kaftan,Children → Girls Wear,-1,€32.00,€16.32,CC,35-44,Cork,17319,Female
1163,2024-08-24,Multi Short Sleeve Character T-shirt,Children → Boys Wear,1,€16.50,€8.41,Debit Card,55-64,Dublin,9241,Female
1164,2024-08-24,Nude Peep Toe Cork Wedges,Men → Shoes,2,€88.00,€39.60,PayPal,45-54,Meath,2194,Female
1165,25 Aug 2024,Pink Floral Blend Printed Dress,Women → Dresses,1,€27.90,€12.40,PayPal,25-34,Dublin,13419,Male
1166,2024-08-25,Rose Gold Two Tier Drainer,Homeware → Design,1,€31.00,€12.40,Credit Card,35-44,Laois,11919,Female
1167,2024-08-26,Navy Colourblock Crew and Jogger Set,Children → Boys Wear,1,€17.50,€8.93,Debit Card,45-54,Dublin,5278,Female
1168,2024-08-26,White Puff Sleeve T-shirt Five Pack,Children → Girls Wear,1,€21.50,€10.96,Debit Card,35-44,Kerry,4862,Female
1169,2024-08-26,Light Grey Straight Fit Jeans,Men → Jeans,1,€26.10,€8.70,Debit Card,35-44,Wexford,3803,Female
1170,2024-08-26,Mid Blue Slim Fit Ultra Flex Jeans,Men → Jeans,-1,€43.20,€14.40,PayPal,18-24,Offaly,17559,Male
1171,2024-08-27,Rose Print Prom Dress,Children → Girls Wear,1,€37.00,€18.87,Debit Card,45-54,Kerry,8962,Prefer not to say
1172,2024-08-27,Multi Short Sleeve Character T-shirt,Children → Boys Wear,1,€16.50,€8.41,Credit Card,55-64,Wicklow,4600,Male
1173,2024-08-27,Nude Peep Toe Cork Wedges,Men → Shoes,1,€39.60,€15.40,Credit Card,25-34,Cork,5037,Female
1174,27 Aug 2024,White Polo Two Pack,Children → Girls Wear,2,€15.00,€7.65,Debit Card,18-24,Tipperary,15072,Male
1175,2024-08-27,Multi Llama Vests Three Pack,Children → Girls Wear,1,€17.50,€8.93,Debit Card,35-44,Clare,3911,Male
1176,2024-08-28,Harriet Chambray Top,Women → Tops,1,€31.50,€17.50,Debit Card,18-24,Monaghan,7562,Female
1177,2024-08-28,Navy/White Long Sleeve Gingham Cheque Shirt,Men → Shirts,2,€58.00,€22.04,Voucher,55-64,Monaghan,8159,Female
1178,28 Aug 2024,Dark Blue Belted Jeans,Men → Jeans,1,€29.00,€11.60,Credit Card,45-54,Cork,1887,Female
1179,28 Aug 2024,Black Skinny Fit Jeans with Stretch,Men → Jeans,1,€ 46.00,€18.40,Credit Card,45-54,Cork,13197,Female
1180,2024-08-28,Blue Floral Embroidered Mac,Children → Girls Wear,1,€35.00,€17.85,Credit Card,35-44,Limerick,9409,Female
1181,2024-08-29,Pink Cheque Shirt Dress,Children → Girls Wear,1,€16.50,€8.41,Debit Card,25-34,Limerick,3744,Male
1182,2024-08-29,Cydney Plaid Shirt,Women → Tops,3,€153.90,€85.50,Debit Card,25-34,Cork,15016,Female
1183,2024-08-29,Rose Print Prom Dress,Children → Girls Wear,-1,€37.00,€18.87,Credit Card,35-44,Dublin,2984,Male
1184,2024-08-29,Multi Llama Vests Three Pack,Children → Girls Wear,1,€17.50,€8.93,Credit Card,25-34,Clare,13431,Female
1185,2024-08-30,Hawaiian Print Sun Safe Two Piece,Children → Girls Wear,1,€17.50,€8.93,Credit Card,55-64,Donegal,16181,Male
1186,2024-08-30,Nude Peep Toe Cork Wedges,Men → Shoes,2,€88.00,€39.60,Debit Card,35-44,Cork,5363,Female
1187,2024-08-30,Blue Stripe Snuggle Fit Pyjamas,Children → Boys Wear,1,€ 18.50,€9.44,Credit Card,25-34,Dublin,8772,Female
1188,2024-08-30,Rose Gold Two Tier Drainer,Homeware → Design,2,€62.00,€24.80,Credit Card,18-24,Cavan,13734,Male
1189,2024-08-31,Hawaiian Print Sun Safe Two Piece,Children → Girls Wear,1,€17.50,€8.93,Debit Card,25-34,Wicklow,9412,Male
1190,2024-08-31,Blue Floral Embroidered Mac,Children → Girls Wear,1,€35.00,€17.85,PayPal,35-44,Dublin,19087,Male
1191,2024-08-31,Rose Print Prom Dress,Children → Girls Wear,1,€37.00,€18.87,Debit Card,35-44,Clare,5491,Male
1192,31 Aug 2024,Multi Floral Print Short Dress,Women → Dresses,1,€31.00,€15.50,PayPal,45-54,Clare,11131,Male
1193,31 Aug 2024,Lilac/Mint Long Sleeve Shirts,Children → Girls Wear,2,€52.00,€26.52,Credit Card,25-34,Limerick,7591,Female
1194,2024-08-31,Dark Blue Belted Jeans,Men → Jeans,1,€29.00,€11.60,Credit Card,25-34,Dublin,1744,Female
1195,2024-09-01,Soft Velour Eyelet Lined Curtains,Homeware → Design,1,€106.00,€42.40,Credit Card,18-24,Dublin,2641,Male
1196,2024-09-01,Floral Embroidered Kaftan,Children → Girls Wear,1,€32.00,€16.32,Debit Card,25-34,Wicklow,17353,Male
1197,2024-09-01,White Tie and Shirt Set,Men → Shirts,3,€105.00,€39.90,PayPal,25-34,Tipperary,15691,Female
1198,2024-09-01,Lattice Runner,Homeware → Design,4,€344.00,€137.60,Credit Card,35-44,Offaly,6069,Female
1199,2024-09-02,Multi Llama Vests Three Pack,Children → Girls Wear,1,€15.75,€7.17,CC,35-44,Limerick,18169,Female
1200,2024-09-02,Navy Colourblock Crew and Jogger Set,Children → Boys Wear,2,€35.00,€17.85,Credit Card,25-34,Leitrim,6466,Male
1201,2024-09-03,Fancy Ballerina Shoes,Women → Shoes,1,€38.70,€15.05,Debit Card,18-24,Wexford,6972,Female
1202,2024-09-03,Tan Leather Woven Slingbacks,Men → Shoes,1,€38.70,€15.05,Credit Card,25-34,Kerry,5586,Male
1203,2024-09-03,Black Loose Fit Jeans with Stretch,Men → Jeans,1,€29.00,€11.60,PayPal,25-34,Cork,10847,Prefer not to say
1204,2024-09-03,Cobalt Corbed Sandals,Children → Boys Wear,1,€18.50,€9.44,Credit Card,25-34,Longford,1991,Female
1205,2024-09-03,Floral Embroidered Kaftan,Children → Girls Wear,2,€64.00,€32.64,Debit Card,25-34,Galway,14241,Female
1206,03 Sep 2024,Ultimate Feels Like Down Duvet,Homeware → Bed Bath,2,€ 136.00,€47.60,Debit Card,35-44,Kilkenny,14800,Female
1207,2024-09-03,Red/Charcoal Joggers Two Pack,Children → Boys Wear,1,€13.50,€6.15,Credit Card,25-34,Monaghan,7071,Female
1208,2024-09-04,Metallic Cross Strap Block Heels,Women → Shoes,1,€65.00,€29.25,Credit Card,55-64,Galway,18700,Female
1209,2024-09-04,Lodge Women's Shirt,Women → Tops,2,€66.60,€37.00,Credit Card,18-24,Cork,4503,Female
1210,2024-09-04,Lyle & Scott Oxford Shirt,Men → Shirts,3,€189.00,€71.82,Credit Card,45-54,Kerry,16406,Female
1211,2024-09-04,Fancy Ballerina Shoes,Men → Shoes,3,€116.10,€45.15,Debit Card,35-44,Dublin,4387,Female
1212,2024-09-04,Lyle & Scott Oxford Shirt,Men → Shirts,1,€63.00,€23.94,Credit Card,18-24,Galway,8534,Male
1213,2024-09-04,Lilac/Mint Long Sleeve Shirts,Children → Girls Wear,1,€26.00,€13.26,Credit Card,35-44,Meath,18447,Male
1214,2024-09-04,Grey Marl Panda Face Crew,Children → Boys Wear,1,€11.50,€5.87,Credit Card,25-34,Wexford,2169,Male
1215,2024-09-04,Lattice Runner,Homeware → Design,1,€86.00,€34.40,Credit Card,18-24,Dublin,9522,Female
1216,2024-09-04,Navy Suede Loafers,Men → Shoes,1,€35.00,€15.75,Debit Card,25-34,Cork,4909,Female
1217,2024-09-04,Multi Short Sleeve Character T-shirt,Children → Boys Wear,1,€16.50,€8.41,CC,None,Kerry,2172,Female
1218,2024-09-05,Black Skinny Fit Jeans with Stretch,Men → Jeans,1,€46.00,€18.40,Credit Card,65+,Kildare,12769,Male
1219,2024-09-05,Rose Print Prom Dress,Children → Girls Wear,1,€37.00,€18.87,Debit Card,25-34,Wicklow,3714,Female
1220,2024-09-05,Black Single Cuff Shirt,Men → Shirts,1,€42.00,€15.96,Credit Card,35-44,Clare,6425,Prefer not to say
1221,05 Sep 2024,Floral Embroidered Kaftan,Children → Girls Wear,1,€32.00,€16.32,PayPal,25-34,Cork,13706,Female
1222,2024-09-05,Black Skinny Fit Ultra Flex Jeans,Men → Jeans,1,€33.00,€13.20,Debit Card,35-44,Mayo,16825,Female
1223,2024-09-05,Pennsylvania Notebooks,Homeware → Design,1,€ 11.50,€4.60,Credit Card,45-54,Dublin,5278,Female
1224,2024-09-05,Red/Charcoal Joggers Two Pack,Children → Boys Wear,1,€15.00,€7.65,Debit Card,25-34,Cork,9306,Female
1225,2024-09-05,Black Skinny Zip Trousers,Men → Trousers,2,€ 92.00,€45.08,Debit Card,35-44,Galway,6178,Male
1226,2024-09-06,Lyle & Scott Oxford Shirt,Men → Shirts,2,€126.00,€47.88,PayPal,18-24,Dublin,14087,Male
1227,2024-09-06,Neutral Chino Trousers,Men → Trousers,1,€35.00,€17.15,CC,25-34,Kildare,5366,Male
1228,2024-09-06,Blue Stripe Snuggle Fit Pyjamas,Children → Boys Wear,1,€ 18.50,€9.44,Credit Card,25-34,Dublin,5834,Male
1229,2024-09-06,Multi Llama Vests Three Pack,Children → Girls Wear,-1,€ 17.50,€8.93,Debit Card,25-34,Kildare,10644,Male
1230,2024-09-06,Blue Maxi Button Through Dress,Women → Dresses,1,€52.00,€26.00,Debit Card,25-34,Dublin,11181,Female
1231,2024-09-06,Light Grey Straight Fit Jeans,Men → Jeans,1,€ 29.00,€11.60,Debit Card,35-44,Kildare,10922,Female
1232,2024-09-07,Dawson Trolley,Homeware → Design,1,€57.00,€22.80,Credit Card,25-34,Dublin,17259,Male
1233,2024-09-07,Hawaiian Print Sun Safe Two Piece,Children → Girls Wear,1,€17.50,€8.93,Credit Card,25-34,Cork,4147,Female
1234,2024-09-07,1000 Thread Count Cotton Sateen Collection,Homeware → Bed Bath,4,€356.00,€124.60,Credit Card,45-54,Wicklow,10647,Prefer not to say
1235,2024-09-07,Rose Print Prom Dress,Children → Girls Wear,2,€74.00,€37.74,CC,25-34,Galway,4150,Female
1236,2024-09-08,White Polo Two Pack,Children → Girls Wear,2,€15.00,€7.65,Credit Card,18-24,Wicklow,13744,Female
1237,2024-09-08,Multi Llama Vests Three Pack,Children → Girls Wear,1,€17.50,€8.93,Credit Card,25-34,Galway,5256,Male
1238,2024-09-08,Rose Print Prom Dress,Children → Girls Wear,2,€74.00,€37.74,PayPal,18-24,Sligo,10853,Male
1239,2024-09-08,White Tie and Shirt Set,Men → Shirts,4,€140.00,€53.20,Debit Card,25-34,Wexford,5181,Male
1240,2024-09-08,Metallic Cross Strap Block Heels,Women → Shoes,1,€65.00,€29.25,Debit Card,35-44,Laois,14856,Male
1241,2024-09-09,White Puff Sleeve T-shirt Five Pack,Children → Girls Wear,3,€ 64.50,€32.90,Debit Card,35-44,Limerick,18169,Female
1242,2024-09-09,Orange/Navy Shorts Three Pack,Children → Girls Wear,2,€33.00,€16.83,Debit Card,55-64,Dublin,5638,Male
1243,2024-09-09,White Tie and Shirt Set,Men → Shirts,2,€63.00,€19.60,Credit Card,18-24,Clare,4029,Male
1244,2024-09-09,Light Grey Straight Fit Jeans,Men → Jeans,1,€29.00,€11.60,Debit Card,18-24,Leitrim,18412,Female
1245,09 Sep 2024,Neutral Chino Trousers,Men → Trousers,1,€35.00,€17.15,Credit Card,25-34,Louth,1331,Male
1246,2024-09-09,Blue Floral Embroidered Mac,Children → Girls Wear,1,€35.00,€17.85,Debit Card,25-34,Cork,15753,Male
1247,2024-09-09,Cobalt Corbed Sandals,Children → Boys Wear,1,€16.65,€7.58,Debit Card,35-44,Cork,5206,Prefer not to say
1248,2024-09-10,Lilac/Mint Long Sleeve Shirts,Children → Girls Wear,1,€26.00,€13.26,Credit Card,35-44,Dublin,5287,Male
1249,2024-09-10,Black Skinny Fit Ultra Flex Jeans,Men → Jeans,1,€33.00,€13.20,Credit Card,45-54,Galway,5679,Female
1250,2024-09-10,Multi Short Sleeve Character T-shirt,Children → Boys Wear,1,€16.50,€8.41,Debit Card,25-34,Dublin,19562,Female
1251,2024-09-10,Blue Stripe Snuggle Fit Pyjamas,Children → Boys Wear,1,€ 18.50,€9.44,Credit Card,25-34,Louth,8569,Female
1252,10 Sep 2024,Woodel Wall Mirror,Homeware → Design,1,€66.00,€26.40,Credit Card,18-24,Donegal,10931,Female
1253,2024-09-10,Orange/Navy Shorts Three Pack,Children → Girls Wear,1,€16.50,€8.41,Debit Card,35-44,Kerry,2769,Female
1254,2024-09-10,White Tie and Shirt Set,Men → Shirts,1,€35.00,€13.30,Debit Card,25-34,Dublin,16266,Male
1255,2024-09-11,White Short Sleeve Oxford Shirt,Men → Shirts,1,€53.00,€20.14,Credit Card,18-24,Offaly,16200,Female
1256,2024-09-11,Pink Cheque Shirt Dress,Children → Girls Wear,1,€ 16.50,€8.41,Credit Card,35-44,Kerry,18116,Male
1257,2024-09-11,Dark Wash Straight Fit Jeans,Men → Jeans,-1,€33.00,€13.20,Debit Card,None,Meath,1706,Male
1258,2024-09-11,Double Wall Mug,Homeware → Design,1,€11.25,€3.75,Credit Card,35-44,Dublin,5909,Female
1259,2024-09-11,Blue Floral Embroidered Mac,Children → Girls Wear,1,€35.00,€17.85,Debit Card,25-34,Donegal,1341,Male
1260,2024-09-11,Navy Linen Blend Dress,Women → Dresses,1,€30.00,€15.00,Debit Card,18-24,Cork,3784,Female
1261,2024-09-12,Pink Cheque Shirt Dress,Children → Girls Wear,1,€16.50,€8.41,Voucher,35-44,Galway,16712,Female
1262,2024-09-12,Black Slim Fit Jeans with Stretch,Men → Jeans,1,€46.00,€18.40,Credit Card,25-34,Dublin,5425,Female
1263,2024-09-12,Dark Ink Slim Fit Jeans with Stretch,Men → Jeans,1,€46.00,€18.40,Debit Card,18-24,Kildare,10372,Female
1264,2024-09-12,Red/Charcoal Joggers Two Pack,Children → Boys Wear,1,€15.00,€7.65,Credit Card,18-24,Louth,10034,Female
1265,2024-09-12,Pink Linen Blend Parallel Trousers,Men → Trousers,2,€70.00,€34.30,Credit Card,35-44,Dublin,1144,Male
1266,12 Sep 2024,White Short Sleeve Oxford Shirt,Men → Shirts,1,€53.00,€20.14,Debit Card,45-54,Dublin,6506,Male
1267,2024-09-12,Red Wing Iron Ranger Boot,Men → Shoes,1,€87.00,€39.15,Credit Card,25-34,Dublin,7097,Female
1268,2024-09-12,Multi Short Sleeve Character T-shirt,Children → Boys Wear,1,€16.50,€8.41,Debit Card,35-44,Dublin,12337,Female
1269,12 Sep 2024,Pink Slim Fit Double Cuff Shirt,Men → Shirts,1,€29.00,€11.02,Debit Card,55-64,Roscommon,8653,Female
1270,2024-09-13,White Puff Sleeve T-shirt Five Pack,Children → Girls Wear,3,€64.50,€32.90,Debit Card,25-34,Dublin,14356,Female
1271,2024-09-13,Cobalt Corbed Sandals,Children → Boys Wear,1,€18.50,€9.44,Credit Card,25-34,Wicklow,3714,Female
1272,2024-09-13,Nude Peep Toe Cork Wedges,Women → Shoes,2,€79.20,€30.80,Debit Card,25-34,Donegal,5250,Male
1273,2024-09-13,White Puff Sleeve T-shirt Five Pack,Children → Girls Wear,1,€21.50,€10.96,Credit Card,25-34,Clare,13416,Male
1274,2024-09-13,Set of 3 Animal Canvas Prints,Homeware → Design,1,€23.50,€9.40,Credit Card,25-34,Tipperary,14300,Female
1275,2024-09-13,Pink Slim Fit Double Cuff Shirt,Men → Shirts,1,€26.10,€8.12,Debit Card,55-64,Donegal,8719,Female
1276,2024-09-13,Mid Blue Straight Fit Jeans,Men → Jeans,1,€38.00,€15.20,Debit Card,45-54,Meath,7994,Female
1277,2024-09-13,Lyle & Scott Oxford Shirt,Men → Shirts,1,€63.00,€23.94,Credit Card,35-44,Mayo,3428,Male
1278,2024-09-13,Red Wing Iron Ranger Boot,Men → Shoes,1,€87.00,€39.15,Credit Card,25-34,Kerry,14747,Female
1279,2024-09-13,Dark Wash Straight Fit Jeans,Men → Jeans,1,€33.00,€13.20,Debit Card,25-34,Cavan,3084,Female
1280,2024-09-13,Camp Stool,Homeware → Design,5,€82.50,€33.00,Credit Card,35-44,Waterford,8722,Prefer not to say
1281,2024-09-13,Black Slim Fit Jeans with Stretch,Men → Jeans,1,€41.40,€13.80,PayPal,18-24,Kerry,8447,Male
1282,2024-09-13,Blue Stripe Snuggle Fit Pyjamas,Children → Boys Wear,1,€ 18.50,€9.44,Credit Card,None,Dublin,2178,Male
1283,2024-09-14,Camp Stool,Homeware → Design,1,€16.50,€6.60,Credit Card,55-64,Offaly,12197,Prefer not to say
1284,2024-09-14,Ultimate Feels Like Down Duvet,Homeware → Bed Bath,2,€136.00,€47.60,Credit Card,35-44,Dublin,16472,Female
1285,14 Sep 2024,Black Bandeau Maxi Dress,Women → Dresses,1,€30.60,€13.60,Debit Card,35-44,Dublin,4137,Female
1286,2024-09-15,Fluro Shorts Two Pack,Children → Boys Wear,4,€70.00,€35.70,CC,25-34,Tipperary,14300,Female
1287,2024-09-15,Floral Embroidered Kaftan,Children → Girls Wear,2,€ 64.00,€32.64,Debit Card,35-44,Kerry,4862,Female
1288,15 Sep 2024,Cydney Plaid Shirt,Women → Tops,3,€153.90,€85.50,Debit Card,25-34,Dublin,13191,Female
1289,2024-09-15,Grey Marl Panda Face Crew,Children → Boys Wear,3,€34.50,€17.59,Credit Card,35-44,Kerry,18116,Male
1290,2024-09-15,Grey Marl Panda Face Crew,Children → Boys Wear,1,€11.50,€5.87,Credit Card,35-44,Limerick,18169,Female
